date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
8/8/2023,2023,0,,ARI,LAD,1502.867424,1573.756748,0.432927559,0.567072441,,,1492.158843,1565.362028,,,,,,,0.429020086,0.570979914,,,,
8/8/2023,2023,0,,ANA,SFG,1499.082809,1501.704288,0.530727395,0.469272605,,,1514.710466,1498.308923,,,,,,,0.559474221,0.440525779,,,,
8/8/2023,2023,0,,MIL,COL,1515.611399,1473.021523,0.594674112,0.405325888,,,1528.543168,1449.824817,,,,,,,0.642737868,0.357262132,,,,
8/8/2023,2023,0,,CHW,NYY,1471.83726,1540.923685,0.435477202,0.564522798,,,1477.615252,1555.499411,,,,,,,0.42692796,0.57307204,,,,
8/8/2023,2023,0,,NYM,CHC,1511.177773,1502.887101,0.546336674,0.453663326,,,1534.023993,1496.664335,,,,,,,0.588722077,0.411277923,,,,
8/8/2023,2023,0,,CLE,TOR,1506.432939,1536.927725,0.49065434,0.50934566,,,1515.666229,1543.844967,,,,,,,0.491747088,0.508252912,,,,
8/8/2023,2023,0,,BOS,KCR,1515.660197,1449.363929,0.627097982,0.372902018,,,1520.511029,1439.390523,,,,,,,0.648806828,0.351193172,,,,
8/8/2023,2023,0,,PIT,ATL,1474.02638,1565.562354,0.404013838,0.595986162,,,1469.401973,1567.68316,,,,,,,0.393280455,0.606719545,,,,
8/8/2023,2023,0,,BAL,HOU,1517.675808,1560.633526,0.472744694,0.527255306,,,1501.392784,1551.652557,,,,,,,0.468297021,0.531702979,,,,
8/8/2023,2023,0,,TBD,STL,1564.162708,1500.939267,0.622952358,0.377047642,,,1559.709472,1503.375442,,,,,,,0.606554465,0.393445535,,,,
8/8/2023,2023,0,,PHI,WSN,1517.536757,1459.174888,0.616356792,0.383643208,,,1522.539278,1440.061436,,,,,,,0.647541287,0.352458713,,,,
8/8/2023,2023,0,,DET,MIN,1475.516939,1506.342291,0.490178792,0.509821208,,,1457.58583,1524.582921,,,,,,,0.436004158,0.563995842,,,,
8/8/2023,2023,0,,CIN,FLA,1457.716542,1474.264941,0.510722072,0.489277928,,,1451.750014,1486.133401,,,,,,,0.487124103,0.512875897,,,,
8/7/2023,2023,0,,OAK,TEX,1419.148525,1512.2874,0.401794073,0.598205927,,,1405.884622,1520.138096,,,,,,,0.380557354,0.619442646,,,,
8/7/2023,2023,0,,ANA,SFG,1499.082809,1501.704288,0.530727395,0.469272605,,,1514.710466,1498.308923,,,,,,,0.562614956,0.437385044,,,,
8/7/2023,2023,0,,MIL,COL,1515.611399,1473.021523,0.594674112,0.405325888,,,1528.543168,1449.824817,,,,,,,0.645553082,0.354446918,,,,
8/7/2023,2023,0,,CHW,NYY,1471.83726,1540.923685,0.435477202,0.564522798,,,1477.615252,1555.499411,,,,,,,0.427882444,0.572117556,,,,
8/7/2023,2023,0,,NYM,CHC,1511.177773,1502.887101,0.546336674,0.453663326,,,1534.023993,1496.664335,,,,,,,0.590162451,0.409837549,,,,
8/7/2023,2023,0,,CLE,TOR,1506.432939,1536.927725,0.49065434,0.50934566,,,1515.666229,1543.844967,,,,,,,0.495399456,0.504600544,,,,
8/7/2023,2023,0,,BOS,KCR,1515.660197,1449.363929,0.627097982,0.372902018,,,1520.511029,1439.390523,,,,,,,0.651433574,0.348566426,,,,
8/7/2023,2023,0,,PIT,ATL,1474.02638,1565.562354,0.404013838,0.595986162,,,1469.401973,1567.68316,,,,,,,0.393190739,0.606809261,,,,
8/7/2023,2023,0,,PHI,WSN,1517.536757,1459.174888,0.616356792,0.383643208,,,1522.539278,1440.061436,,,,,,,0.650771362,0.349228638,,,,
8/7/2023,2023,0,,DET,MIN,1475.516939,1506.342291,0.490178792,0.509821208,,,1457.58583,1524.582921,,,,,,,0.43958964,0.56041036,,,,
8/7/2023,2023,0,,CIN,FLA,1457.716542,1474.264941,0.510722072,0.489277928,,,1451.750014,1486.133401,,,,,,,0.491313046,0.508686954,,,,
8/7/2023,2023,0,,SDP,LAD,1519.852501,1573.756748,0.457070289,0.542929711,,,1540.269629,1565.362028,,,,,,,0.497568049,0.502431951,,,,
8/6/2023,2023,0,,SDP,LAD,1519.852501,1573.756748,0.457070289,0.542929711,,,1540.269629,1565.362028,,,,,,,0.497568049,0.502431951,,,,
8/6/2023,2023,0,,OAK,SFG,1419.148525,1501.704288,0.416520396,0.583479604,,,1405.884622,1498.308923,,,,,,,0.402405855,0.597594145,,,,
8/6/2023,2023,0,,ANA,SEA,1499.082809,1523.899441,0.498824775,0.501175225,,,1514.710466,1515.715403,,,,,,,0.53456306,0.46543694,,,,
8/6/2023,2023,0,,TEX,FLA,1512.2874,1474.264941,0.588321285,0.411678715,,,1520.138096,1486.133401,,,,,,,0.580198864,0.419801136,,,,
8/6/2023,2023,0,,CHC,ATL,1502.887101,1565.562354,0.444570595,0.555429405,,,1496.664335,1567.68316,,,,,,,0.431928652,0.568071348,,,,
8/6/2023,2023,0,,STL,COL,1500.939267,1473.021523,0.574164436,0.425835564,,,1503.375442,1449.824817,,,,,,,0.613432938,0.386567062,,,,
8/6/2023,2023,0,,MIN,ARI,1506.342291,1502.867424,0.539457298,0.460542702,,,1524.582921,1492.158843,,,,,,,0.581441946,0.418558054,,,,
8/6/2023,2023,0,,MIL,PIT,1515.611399,1474.02638,0.593279094,0.406720906,,,1528.543168,1469.401973,,,,,,,0.615058695,0.384941305,,,,
8/6/2023,2023,0,,DET,TBD,1475.516939,1564.162708,0.408026207,0.591973793,,,1457.58583,1559.709472,,,,,,,0.391953457,0.608046543,,,,
8/6/2023,2023,0,,CIN,WSN,1457.716542,1459.174888,0.532394606,0.467605394,,,1451.750014,1440.061436,,,,,,,0.551437015,0.448562985,,,,
8/6/2023,2023,0,,PHI,KCR,1517.536757,1449.363929,0.629620581,0.370379419,,,1522.539278,1439.390523,,,,,,,0.649237613,0.350762387,,,,
8/6/2023,2023,0,,NYY,HOU,1540.923685,1560.633526,0.506173721,0.493826279,,,1555.499411,1551.652557,,,,,,,0.539406979,0.460593021,,,,
8/6/2023,2023,0,,BOS,TOR,1515.660197,1536.927725,0.503932263,0.496067737,,,1520.511029,1543.844967,,,,,,,0.503569882,0.496430118,,,,
8/6/2023,2023,0,,BAL,NYM,1517.675808,1511.177773,0.543777815,0.456222185,,,1501.392784,1534.023993,,,,,,,0.485497927,0.514502073,,,,
8/6/2023,2023,0,,CLE,CHW,1506.432939,1471.83726,0.583535445,0.416464555,,,1515.666229,1477.615252,,,,,,,0.585802425,0.414197575,,,,
8/5/2023,2023,0,,ANA,SEA,1499.082809,1523.899441,0.498824775,0.501175225,,,1514.710466,1515.715403,,,,,,,0.53456306,0.46543694,,,,
8/5/2023,2023,0,,SDP,LAD,1519.852501,1573.756748,0.457070289,0.542929711,,,1540.269629,1565.362028,,,,,,,0.497568049,0.502431951,,,,
8/5/2023,2023,0,,STL,COL,1500.939267,1473.021523,0.574164436,0.425835564,,,1503.375442,1449.824817,,,,,,,0.613432938,0.386567062,,,,
8/5/2023,2023,0,,MIN,ARI,1506.342291,1502.867424,0.539457298,0.460542702,,,1524.582921,1492.158843,,,,,,,0.581441946,0.418558054,,,,
8/5/2023,2023,0,,MIL,PIT,1515.611399,1474.02638,0.593279094,0.406720906,,,1528.543168,1469.401973,,,,,,,0.615058695,0.384941305,,,,
8/5/2023,2023,0,,CLE,CHW,1506.432939,1471.83726,0.583535445,0.416464555,,,1515.666229,1477.615252,,,,,,,0.585802425,0.414197575,,,,
8/5/2023,2023,0,,OAK,SFG,1419.148525,1501.704288,0.416520396,0.583479604,,,1405.884622,1498.308923,,,,,,,0.40037563,0.59962437,,,,
8/5/2023,2023,0,,BAL,NYM,1517.675808,1511.177773,0.543777815,0.456222185,,,1501.392784,1534.023993,,,,,,,0.485497927,0.514502073,,,,
8/5/2023,2023,0,,PHI,KCR,1517.536757,1449.363929,0.629620581,0.370379419,,,1522.539278,1439.390523,,,,,,,0.649237613,0.350762387,,,,
8/5/2023,2023,0,,CIN,WSN,1457.716542,1459.174888,0.532394606,0.467605394,,,1451.750014,1440.061436,,,,,,,0.551437015,0.448562985,,,,
8/5/2023,2023,0,,BOS,TOR,1515.660197,1536.927725,0.503932263,0.496067737,,,1520.511029,1543.844967,,,,,,,0.503569882,0.496430118,,,,
8/5/2023,2023,0,,TEX,FLA,1512.2874,1474.264941,0.588321285,0.411678715,,,1520.138096,1486.133401,,,,,,,0.580198864,0.419801136,,,,
8/5/2023,2023,0,,CHC,ATL,1502.887101,1565.562354,0.444570595,0.555429405,,,1496.664335,1567.68316,,,,,,,0.431928652,0.568071348,,,,
8/5/2023,2023,0,,DET,TBD,1475.516939,1564.162708,0.408026207,0.591973793,,,1457.58583,1559.709472,,,,,,,0.391953457,0.608046543,,,,
8/5/2023,2023,0,,NYY,HOU,1540.923685,1560.633526,0.506173721,0.493826279,,,1555.499411,1551.652557,,,,,,,0.539406979,0.460593021,,,,
8/4/2023,2023,0,,SDP,LAD,1519.852501,1573.756748,0.457070289,0.542929711,,,1540.269629,1565.362028,,,,,,,0.498835508,0.501164492,,,,
8/4/2023,2023,0,,ANA,SEA,1499.082809,1523.899441,0.498824775,0.501175225,,,1514.710466,1515.715403,,,,,,,0.53456306,0.46543694,,,,
8/4/2023,2023,0,,STL,COL,1500.939267,1473.021523,0.574164436,0.425835564,,,1503.375442,1449.824817,,,,,,,0.61421643,0.38578357,,,,
8/4/2023,2023,0,,MIN,ARI,1506.342291,1502.867424,0.539457298,0.460542702,,,1524.582921,1492.158843,,,,,,,0.583133016,0.416866984,,,,
8/4/2023,2023,0,,MIL,PIT,1515.611399,1474.02638,0.593279094,0.406720906,,,1528.543168,1469.401973,,,,,,,0.615058695,0.384941305,,,,
8/4/2023,2023,0,,TEX,FLA,1512.2874,1474.264941,0.588321285,0.411678715,,,1520.138096,1486.133401,,,,,,,0.584711204,0.415288796,,,,
8/4/2023,2023,0,,CLE,CHW,1506.432939,1471.83726,0.583535445,0.416464555,,,1515.666229,1477.615252,,,,,,,0.588909784,0.411090216,,,,
8/4/2023,2023,0,,BOS,TOR,1515.660197,1536.927725,0.503932263,0.496067737,,,1520.511029,1543.844967,,,,,,,0.504196901,0.495803099,,,,
8/4/2023,2023,0,,PHI,KCR,1517.536757,1449.363929,0.629620581,0.370379419,,,1522.539278,1439.390523,,,,,,,0.649258947,0.350741053,,,,
8/4/2023,2023,0,,NYY,HOU,1540.923685,1560.633526,0.506173721,0.493826279,,,1555.499411,1551.652557,,,,,,,0.539406979,0.460593021,,,,
8/4/2023,2023,0,,BAL,NYM,1517.675808,1511.177773,0.543777815,0.456222185,,,1501.392784,1534.023993,,,,,,,0.486802598,0.513197402,,,,
8/4/2023,2023,0,,DET,TBD,1475.516939,1564.162708,0.408026207,0.591973793,,,1457.58583,1559.709472,,,,,,,0.392785242,0.607214758,,,,
8/4/2023,2023,0,,CIN,WSN,1457.716542,1459.174888,0.532394606,0.467605394,,,1451.750014,1440.061436,,,,,,,0.548617169,0.451382831,,,,
8/4/2023,2023,0,,CHC,ATL,1502.887101,1565.562354,0.444570595,0.555429405,,,1496.664335,1567.68316,,,,,,,0.432360765,0.567639235,,,,
8/3/2023,2023,0,,LAD,OAK,1573.756748,1419.148525,0.736557384,0.263442616,,,1565.362028,1405.884622,,,,,,,0.743548315,0.256451685,,,,
8/3/2023,2023,0,,ANA,SEA,1499.082809,1523.899441,0.498824775,0.501175225,,,1514.710466,1515.715403,,,,,,,0.533454119,0.466545881,,,,
8/3/2023,2023,0,,CHC,CIN,1502.887101,1457.716542,0.598249764,0.401750236,,,1496.664335,1451.750014,,,,,,,0.597601372,0.402398628,,,,
8/3/2023,2023,0,,STL,MIN,1500.939267,1506.342291,0.526737668,0.473262332,,,1503.375442,1524.582921,,,,,,,0.506074632,0.493925368,,,,
8/3/2023,2023,0,,NYY,HOU,1540.923685,1560.633526,0.506173721,0.493826279,,,1555.499411,1551.652557,,,,,,,0.54439314,0.45560686,,,,
8/3/2023,2023,0,,MIL,PIT,1515.611399,1474.02638,0.593279094,0.406720906,,,1528.543168,1469.401973,,,,,,,0.614648575,0.385351425,,,,
8/3/2023,2023,0,,SFG,ARI,1501.704288,1502.867424,0.53281764,0.46718236,,,1498.308923,1492.158843,,,,,,,0.543699057,0.456300943,,,,
8/3/2023,2023,0,,TOR,BAL,1536.927725,1517.675808,0.561924948,0.438075052,,,1543.844967,1501.392784,,,,,,,0.593929539,0.406070461,,,,
8/3/2023,2023,0,,KCR,NYM,1449.363929,1511.177773,0.445795362,0.554204638,,,1439.390523,1534.023993,,,,,,,0.39760256,0.60239744,,,,
8/3/2023,2023,0,,TEX,CHW,1512.2874,1471.83726,0.591701758,0.408298242,,,1520.138096,1477.615252,,,,,,,0.59125581,0.40874419,,,,
8/3/2023,2023,0,,FLA,PHI,1474.264941,1517.536757,0.472294037,0.527705963,,,1486.133401,1522.539278,,,,,,,0.481522079,0.518477921,,,,
8/2/2023,2023,0,,LAD,OAK,1573.756748,1419.148525,0.736557384,0.263442616,,,1565.362028,1405.884622,,,,,,,0.743548315,0.256451685,,,,
8/2/2023,2023,0,,SFG,ARI,1501.704288,1502.867424,0.53281764,0.46718236,,,1498.308923,1492.158843,,,,,,,0.543699057,0.456300943,,,,
8/2/2023,2023,0,,KCR,NYM,1449.363929,1511.177773,0.445795362,0.554204638,,,1439.390523,1534.023993,,,,,,,0.39760256,0.60239744,,,,
8/2/2023,2023,0,,TEX,CHW,1512.2874,1471.83726,0.591701758,0.408298242,,,1520.138096,1477.615252,,,,,,,0.59125581,0.40874419,,,,
8/2/2023,2023,0,,CHC,CIN,1502.887101,1457.716542,0.598249764,0.401750236,,,1496.664335,1451.750014,,,,,,,0.597601372,0.402398628,,,,
8/2/2023,2023,0,,STL,MIN,1500.939267,1506.342291,0.526737668,0.473262332,,,1503.375442,1524.582921,,,,,,,0.506074632,0.493925368,,,,
8/2/2023,2023,0,,TOR,BAL,1536.927725,1517.675808,0.561924948,0.438075052,,,1543.844967,1501.392784,,,,,,,0.593929539,0.406070461,,,,
8/2/2023,2023,0,,NYY,TBD,1540.923685,1564.162708,0.501095131,0.498904869,,,1555.499411,1559.709472,,,,,,,0.529092029,0.470907971,,,,
8/2/2023,2023,0,,FLA,PHI,1474.264941,1517.536757,0.472294037,0.527705963,,,1486.133401,1522.539278,,,,,,,0.481522079,0.518477921,,,,
8/2/2023,2023,0,,SEA,BOS,1523.899441,1515.660197,0.546263296,0.453736704,,,1515.715403,1520.511029,,,,,,,0.52547117,0.47452883,,,,
8/2/2023,2023,0,,COL,SDP,1473.021523,1519.852501,0.467190793,0.532809207,,,1449.824817,1540.269629,,,,,,,0.403546839,0.596453161,,,,
8/2/2023,2023,0,,HOU,CLE,1560.633526,1506.432939,0.610676981,0.389323019,,,1551.652557,1515.666229,,,,,,,0.584778632,0.415221368,,,,
8/2/2023,2023,0,,WSN,MIL,1459.174888,1515.611399,0.453455259,0.546544741,,,1440.061436,1528.543168,,,,,,,0.411344855,0.588655145,,,,
8/2/2023,2023,0,,PIT,DET,1474.02638,1475.516939,0.532348442,0.467651558,,,1469.401973,1457.58583,,,,,,,0.553514201,0.446485799,,,,
8/2/2023,2023,0,,ATL,ANA,1565.562354,1499.082809,0.627344662,0.372655338,,,1567.68316,1514.710466,,,,,,,0.609118217,0.390881783,,,,
8/1/2023,2023,0,,LAD,OAK,1573.756748,1419.148525,0.736557384,0.263442616,,,1565.362028,1405.884622,,,,,,,0.746733083,0.253266917,,,,
8/1/2023,2023,0,,SFG,ARI,1501.704288,1502.867424,0.53281764,0.46718236,,,1498.308923,1492.158843,,,,,,,0.543699057,0.456300943,,,,
8/1/2023,2023,0,,SEA,BOS,1523.899441,1515.660197,0.546263296,0.453736704,,,1515.715403,1520.511029,,,,,,,0.52547117,0.47452883,,,,
8/1/2023,2023,0,,COL,SDP,1473.021523,1519.852501,0.467190793,0.532809207,,,1449.824817,1540.269629,,,,,,,0.403546839,0.596453161,,,,
8/1/2023,2023,0,,KCR,NYM,1449.363929,1511.177773,0.445795362,0.554204638,,,1439.390523,1534.023993,,,,,,,0.402022893,0.597977107,,,,
8/1/2023,2023,0,,HOU,CLE,1560.633526,1506.432939,0.610676981,0.389323019,,,1551.652557,1515.666229,,,,,,,0.584778632,0.415221368,,,,
8/1/2023,2023,0,,TEX,CHW,1512.2874,1471.83726,0.591701758,0.408298242,,,1520.138096,1477.615252,,,,,,,0.590739018,0.409260982,,,,
8/1/2023,2023,0,,CHC,CIN,1502.887101,1457.716542,0.598249764,0.401750236,,,1496.664335,1451.750014,,,,,,,0.597601372,0.402398628,,,,
8/1/2023,2023,0,,STL,MIN,1500.939267,1506.342291,0.526737668,0.473262332,,,1503.375442,1524.582921,,,,,,,0.508819229,0.491180771,,,,
8/1/2023,2023,0,,ATL,ANA,1565.562354,1499.082809,0.627344662,0.372655338,,,1567.68316,1514.710466,,,,,,,0.609118217,0.390881783,,,,
8/1/2023,2023,0,,TOR,BAL,1536.927725,1517.675808,0.561924948,0.438075052,,,1543.844967,1501.392784,,,,,,,0.593929539,0.406070461,,,,
8/1/2023,2023,0,,WSN,MIL,1459.174888,1515.611399,0.453455259,0.546544741,,,1440.061436,1528.543168,,,,,,,0.411344855,0.588655145,,,,
8/1/2023,2023,0,,PIT,DET,1474.02638,1475.516939,0.532348442,0.467651558,,,1469.401973,1457.58583,,,,,,,0.557936111,0.442063889,,,,
8/1/2023,2023,0,,NYY,TBD,1540.923685,1564.162708,0.501095131,0.498904869,,,1555.499411,1559.709472,,,,,,,0.529092029,0.470907971,,,,
8/1/2023,2023,0,,FLA,PHI,1474.264941,1517.536757,0.472294037,0.527705963,,,1486.133401,1522.539278,,,,,,,0.481522079,0.518477921,,,,
7/31/2023,2023,0,,SFG,ARI,1501.704288,1502.867424,0.53281764,0.46718236,,,1498.308923,1492.158843,,,,,,,0.547537272,0.452462728,,,,
7/31/2023,2023,0,,SEA,BOS,1523.899441,1515.660197,0.546263296,0.453736704,,,1515.715403,1520.511029,,,,,,,0.524766914,0.475233086,,,,
7/31/2023,2023,0,,COL,SDP,1473.021523,1519.852501,0.467190793,0.532809207,,,1449.824817,1540.269629,,,,,,,0.40759636,0.59240364,,,,
7/31/2023,2023,0,,HOU,CLE,1560.633526,1506.432939,0.610676981,0.389323019,,,1551.652557,1515.666229,,,,,,,0.589013786,0.410986214,,,,
7/31/2023,2023,0,,CHC,CIN,1502.887101,1457.716542,0.598249764,0.401750236,,,1496.664335,1451.750014,,,,,,,0.600004559,0.399995441,,,,
7/31/2023,2023,0,,ATL,ANA,1565.562354,1499.082809,0.627344662,0.372655338,,,1567.68316,1514.710466,,,,,,,0.612944041,0.387055959,,,,
7/31/2023,2023,0,,TOR,BAL,1536.927725,1517.675808,0.561924948,0.438075052,,,1543.844967,1501.392784,,,,,,,0.596909143,0.403090857,,,,
7/31/2023,2023,0,,WSN,MIL,1459.174888,1515.611399,0.453455259,0.546544741,,,1440.061436,1528.543168,,,,,,,0.412289844,0.587710156,,,,
7/31/2023,2023,0,,NYY,TBD,1540.923685,1564.162708,0.501095131,0.498904869,,,1555.499411,1559.709472,,,,,,,0.53159468,0.46840532,,,,
7/31/2023,2023,0,,FLA,PHI,1474.264941,1517.536757,0.472294037,0.527705963,,,1486.133401,1522.539278,,,,,,,0.485994882,0.514005118,,,,
7/30/2023,2023,0,,SDP,TEX,1519.852501,1512.2874,0.545301262,0.454698738,,,1540.269629,1520.138096,,,,,,,0.567348643,0.432651357,,,,
7/30/2023,2023,0,,LAD,CIN,1573.756748,1457.716542,0.691285547,0.308714453,,,1565.362028,1451.750014,,,,,,,0.688695897,0.311304103,,,,
7/30/2023,2023,0,,ARI,SEA,1502.867424,1523.899441,0.504271168,0.495728832,,,1492.158843,1515.715403,,,,,,,0.500127868,0.499872132,,,,
7/30/2023,2023,0,,SFG,BOS,1501.704288,1515.660197,0.514450583,0.485549417,,,1498.308923,1520.511029,,,,,,,0.500354387,0.499645613,,,,
7/30/2023,2023,0,,COL,OAK,1473.021523,1419.148525,0.610228548,0.389771452,,,1449.824817,1405.884622,,,,,,,0.59574027,0.40425973,,,,
7/30/2023,2023,0,,STL,CHC,1500.939267,1502.887101,0.53169307,0.46830693,,,1503.375442,1496.664335,,,,,,,0.545763603,0.454236397,,,,
7/30/2023,2023,0,,KCR,MIN,1449.363929,1506.342291,0.452682342,0.547317658,,,1439.390523,1524.582921,,,,,,,0.412363569,0.587636431,,,,
7/30/2023,2023,0,,HOU,TBD,1560.633526,1564.162708,0.529425831,0.470574169,,,1551.652557,1559.709472,,,,,,,0.524156003,0.475843997,,,,
7/30/2023,2023,0,,CHW,CLE,1471.83726,1506.432939,0.484756318,0.515243682,,,1477.615252,1515.666229,,,,,,,0.482424927,0.517575073,,,,
7/30/2023,2023,0,,NYM,WSN,1511.177773,1459.174888,0.607665023,0.392334977,,,1534.023993,1440.061436,,,,,,,0.664705325,0.335294675,,,,
7/30/2023,2023,0,,FLA,DET,1474.264941,1475.516939,0.532690307,0.467309693,,,1486.133401,1457.58583,,,,,,,0.576099429,0.423900571,,,,
7/30/2023,2023,0,,PIT,PHI,1474.02638,1517.536757,0.471951787,0.528048213,,,1469.401973,1522.539278,,,,,,,0.458633053,0.541366947,,,,
7/30/2023,2023,0,,BAL,NYY,1517.675808,1540.923685,0.50108239,0.49891761,,,1501.392784,1555.499411,,,,,,,0.460874922,0.539125078,,,,
7/30/2023,2023,0,,ATL,MIL,1565.562354,1515.611399,0.604845426,0.395154574,,,1567.68316,1528.543168,,,,,,,0.593724077,0.406275923,,,,
7/30/2023,2023,0,,TOR,ANA,1536.927725,1499.082809,0.588073729,0.411926271,,,1543.844967,1514.710466,,,,,,,0.573927758,0.426072242,,,,
7/29/2023,2023,0,,LAD,CIN,1573.756748,1457.716542,0.691285547,0.308714453,,,1565.362028,1451.750014,,,,,,,0.688695897,0.311304103,,,,
7/29/2023,2023,0,,SDP,TEX,1519.852501,1512.2874,0.545301262,0.454698738,,,1540.269629,1520.138096,,,,,,,0.567348643,0.432651357,,,,
7/29/2023,2023,0,,COL,OAK,1473.021523,1419.148525,0.610228548,0.389771452,,,1449.824817,1405.884622,,,,,,,0.59574027,0.40425973,,,,
7/29/2023,2023,0,,ARI,SEA,1502.867424,1523.899441,0.504271168,0.495728832,,,1492.158843,1515.715403,,,,,,,0.500127868,0.499872132,,,,
7/29/2023,2023,0,,ATL,MIL,1565.562354,1515.611399,0.604845426,0.395154574,,,1567.68316,1528.543168,,,,,,,0.593724077,0.406275923,,,,
7/29/2023,2023,0,,STL,CHC,1500.939267,1502.887101,0.53169307,0.46830693,,,1503.375442,1496.664335,,,,,,,0.545763603,0.454236397,,,,
7/29/2023,2023,0,,SFG,BOS,1501.704288,1515.660197,0.514450583,0.485549417,,,1498.308923,1520.511029,,,,,,,0.500354387,0.499645613,,,,
7/29/2023,2023,0,,HOU,TBD,1560.633526,1564.162708,0.529425831,0.470574169,,,1551.652557,1559.709472,,,,,,,0.524156003,0.475843997,,,,
7/29/2023,2023,0,,NYM,WSN,1511.177773,1459.174888,0.607665023,0.392334977,,,1534.023993,1440.061436,,,,,,,0.664705325,0.335294675,,,,
7/29/2023,2023,0,,KCR,MIN,1449.363929,1506.342291,0.452682342,0.547317658,,,1439.390523,1524.582921,,,,,,,0.412363569,0.587636431,,,,
7/29/2023,2023,0,,CHW,CLE,1471.83726,1506.432939,0.484756318,0.515243682,,,1477.615252,1515.666229,,,,,,,0.482424927,0.517575073,,,,
7/29/2023,2023,0,,PIT,PHI,1474.02638,1517.536757,0.471951787,0.528048213,,,1469.401973,1522.539278,,,,,,,0.458633053,0.541366947,,,,
7/29/2023,2023,0,,BAL,NYY,1517.675808,1540.923685,0.50108239,0.49891761,,,1501.392784,1555.499411,,,,,,,0.460874922,0.539125078,,,,
7/29/2023,2023,0,,FLA,DET,1474.264941,1475.516939,0.532690307,0.467309693,,,1486.133401,1457.58583,,,,,,,0.576099429,0.423900571,,,,
7/29/2023,2023,0,,TOR,ANA,1536.927725,1499.082809,0.588073729,0.411926271,,,1543.844967,1514.710466,,,,,,,0.573927758,0.426072242,,,,
7/28/2023,2023,0,,SFG,BOS,1501.704288,1515.660197,0.514450583,0.485549417,,,1498.308923,1520.511029,,,,,,,0.506563139,0.493436861,,,,
7/28/2023,2023,0,,LAD,CIN,1573.756748,1457.716542,0.691285547,0.308714453,,,1565.362028,1451.750014,,,,,,,0.693278802,0.306721198,,,,
7/28/2023,2023,0,,SDP,TEX,1519.852501,1512.2874,0.545301262,0.454698738,,,1540.269629,1520.138096,,,,,,,0.572127761,0.427872239,,,,
7/28/2023,2023,0,,ARI,SEA,1502.867424,1523.899441,0.504271168,0.495728832,,,1492.158843,1515.715403,,,,,,,0.50497033,0.49502967,,,,
7/28/2023,2023,0,,COL,OAK,1473.021523,1419.148525,0.610228548,0.389771452,,,1449.824817,1405.884622,,,,,,,0.595047793,0.404952207,,,,
7/28/2023,2023,0,,STL,CHC,1500.939267,1502.887101,0.53169307,0.46830693,,,1503.375442,1496.664335,,,,,,,0.545763603,0.454236397,,,,
7/28/2023,2023,0,,KCR,MIN,1449.363929,1506.342291,0.452682342,0.547317658,,,1439.390523,1524.582921,,,,,,,0.411754399,0.588245601,,,,
7/28/2023,2023,0,,HOU,TBD,1560.633526,1564.162708,0.529425831,0.470574169,,,1551.652557,1559.709472,,,,,,,0.528254858,0.471745142,,,,
7/28/2023,2023,0,,ATL,MIL,1565.562354,1515.611399,0.604845426,0.395154574,,,1567.68316,1528.543168,,,,,,,0.593281445,0.406718555,,,,
7/28/2023,2023,0,,NYM,WSN,1511.177773,1459.174888,0.607665023,0.392334977,,,1534.023993,1440.061436,,,,,,,0.664705325,0.335294675,,,,
7/28/2023,2023,0,,CHW,CLE,1471.83726,1506.432939,0.484756318,0.515243682,,,1477.615252,1515.666229,,,,,,,0.482424927,0.517575073,,,,
7/28/2023,2023,0,,TOR,ANA,1536.927725,1499.082809,0.588073729,0.411926271,,,1543.844967,1514.710466,,,,,,,0.574088699,0.425911301,,,,
7/28/2023,2023,0,,PIT,PHI,1474.02638,1517.536757,0.471951787,0.528048213,,,1469.401973,1522.539278,,,,,,,0.455769572,0.544230428,,,,
7/28/2023,2023,0,,BAL,NYY,1517.675808,1540.923685,0.50108239,0.49891761,,,1501.392784,1555.499411,,,,,,,0.461389515,0.538610485,,,,
7/28/2023,2023,0,,FLA,DET,1474.264941,1475.516939,0.532690307,0.467309693,,,1486.133401,1457.58583,,,,,,,0.581332478,0.418667522,,,,
7/27/2023,2023,0,,DET,ANA,1475.516939,1499.082809,0.500624763,0.499375237,,,1457.58583,1514.710466,,,,,,,0.448974181,0.551025819,,,,
7/27/2023,2023,0,,STL,CHC,1500.939267,1502.887101,0.53169307,0.46830693,,,1503.375442,1496.664335,,,,,,,0.543789535,0.456210465,,,,
7/27/2023,2023,0,,NYM,WSN,1511.177773,1459.174888,0.607665023,0.392334977,,,1534.023993,1440.061436,,,,,,,0.666317788,0.333682212,,,,
7/27/2023,2023,0,,CHW,CLE,1471.83726,1506.432939,0.484756318,0.515243682,,,1477.615252,1515.666229,,,,,,,0.485437888,0.514562112,,,,
7/26/2023,2023,0,,SFG,OAK,1501.704288,1419.148525,0.648712414,0.351287586,,,1498.308923,1405.884622,,,,,,,0.661897337,0.338102663,,,,
7/26/2023,2023,0,,HOU,TEX,1560.633526,1512.2874,0.602635317,0.397364683,,,1551.652557,1520.138096,,,,,,,0.579300319,0.420699681,,,,
